Path,Truth
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08540.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12563.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08477.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027345.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008355.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12810.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54918.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085625.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11075.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57902.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022137.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058009.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11004.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54361.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085120.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20703.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092154.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008620.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11479.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20444.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32761.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20912.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009672.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022534.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09057.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022303.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57502.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07351.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027912.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57126.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027397.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11819.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037834.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07750.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009478.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18897.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11269.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09498.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18200.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027784.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008595.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009835.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060596.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07481.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12513.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022468.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32149.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57369.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18140.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09350.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009319.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037068.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008294.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07445.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027990.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18059.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085240.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037046.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058194.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077531.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022022.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08290.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18567.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092395.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32845.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20832.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085821.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009091.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57739.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20803.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07247.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022885.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18197.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18999.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037246.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08125.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08050.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077909.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027252.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09312.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18018.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07778.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09977.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54813.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12449.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077155.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11368.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09308.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085042.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08544.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57752.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57212.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085345.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009547.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18282.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085577.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08895.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077773.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027112.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027626.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009909.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037208.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11121.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092330.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027336.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32228.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11508.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07728.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009397.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08140.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060303.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18444.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12319.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077897.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058387.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008666.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027456.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18284.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077085.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037315.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060673.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058868.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11131.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009527.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092448.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12534.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077466.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12554.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12018.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57579.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009861.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092440.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092414.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027797.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085645.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085649.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12616.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022239.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32170.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57325.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54380.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08560.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54795.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077543.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12250.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037367.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092896.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11226.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060269.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57842.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08116.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32957.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077235.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07378.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037495.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037419.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18374.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085814.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11554.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009561.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32255.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077633.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022957.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085200.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008041.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07015.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20897.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060479.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077880.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022810.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058725.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008391.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07039.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11468.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57939.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57804.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54085.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20175.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09130.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08685.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11925.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18877.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027547.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09082.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037302.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008256.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12281.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57087.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12725.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09132.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009379.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037985.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058056.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11831.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32352.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08591.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077349.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092302.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077616.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085580.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09860.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058808.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32115.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32393.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060797.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07368.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060808.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027263.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027854.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085399.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32257.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060358.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20914.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32572.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20770.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20505.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058945.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085846.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09215.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009724.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20885.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20273.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12703.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060084.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12855.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058141.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058560.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077433.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08458.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12309.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077699.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57019.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57797.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037381.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32397.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022188.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57138.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009745.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092193.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037074.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11397.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54989.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54846.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11757.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09022.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54628.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060512.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54886.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027296.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12734.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008740.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32401.png,1
